"draftYear","draftRound","draftSelection","draftOverall","tmID","firstName","lastName","suffixName","playerID","draftFrom","lgID"
"1947","0","0","0","BLB","Scotty","Hamilton",,,"West Virginia","NBA"
"1947","0","0","0","BLB","Hugh","Hampton",,,"High Point","NBA"
"1947","0","0","0","BLB","Chick","Reiser",,,"New York University","NBA"
"1947","0","0","0","BLB","Robert","Bolyard",,,"Toledo","NBA"
"1947","0","0","0","BOS","Hank","Biasatti",,"biasaha01","Long Island","NBA"
"1947","0","0","0","BOS","Gene","Stump",,"stumpge01","DePaul","NBA"
"1947","0","0","0","BOS","George","Felt",,,"Northwestern","NBA"
"1947","0","0","0","BOS","Bob","Alemeida",,,,"NBA"
"1947","0","0","0","BOS","George","Petrovick",,,,"NBA"
"1947","0","0","0","BOS","John","Ezersky",,"ezersjo01","Rhode Island State","NBA"
"1947","0","0","0","BOS","Jack","Hewson",,"hewsoja01","Temple","NBA"
"1947","0","0","0","BOS","John","Kelly",,,"Notre Dame","NBA"
"1947","0","0","0","CHS","Ben","Schadler",,"schadbe01","Northwestern","NBA"
"1947","0","0","0","CHS","Hank","Decker",,,"West Texas State","NBA"
"1947","0","0","0","CHS","Gene","Vance",,"vancege01","Illinois","NBA"
"1947","0","0","0","CHS","Andy","Phillip",,"phillan01","Illinois","NBA"
"1947","0","0","0","CHS","Ralph","Bishop",,,"Washington","NBA"
"1947","0","0","0","CHS","Jim","Darden",,"dardeji01","Denver","NBA"
"1947","0","0","0","CHS","Jim","Pollard",,"pollaji01","Stanford","NBA"
"1947","0","0","0","CHS","Don","Smith",,"smithdo01","Minnesota","NBA"
"1947","0","0","0","CHS","Jack","Stone",,,"Kansas State","NBA"
"1947","0","0","0","NYK","Tom","Tomlinson",,,"Southern Methodist","NBA"
"1947","0","0","0","NYK","Garland","Head",,,"Texas Tech","NBA"
"1947","0","0","0","NYK","Carl","Reichert",,,"Findlay","NBA"
"1947","0","0","0","NYK","Ray","Evans",,,"Kansas","NBA"
"1947","0","0","0","NYK","Andy","Duncan",,"duncaan01","William & Mary","NBA"
"1947","0","0","0","NYK","Ed","Golub",,,"Norfolk Naval Training Center","NBA"
"1947","0","0","0","NYK","Ron","Livingston",,,"St. Mary's (CA)","NBA"
"1947","0","0","0","NYK","Dan","Miller",,,"St. Louis","NBA"
"1947","0","0","0","NYK","Wat","Misaka",,"misakwa01","Utah","NBA"
"1947","0","0","0","PHI","Ed","Koffenberger",,,"Duke","NBA"
"1947","0","0","0","PHI","Norman","Butz",,,"St. Joseph's (PA)","NBA"
"1947","0","0","0","PHI","Jim","Kaeding",,,"York","NBA"
"1947","0","0","0","PHI","Jim","Pollard",,"pollaji01","Stanford","NBA"
"1947","0","0","0","PIT","Bob","Alamo",,,"Santa Clara","NBA"
"1947","0","0","0","PIT","Herman","Knoche",,,"Washington & Jefferson","NBA"
"1947","0","0","0","PIT","Dick","Ives",,,"Iowa","NBA"
"1947","0","0","0","PIT","Jack","Walton",,,"DePauw","NBA"
"1947","0","0","0","PIT","Fred","Nagy",,"nagyfr01","Akron","NBA"
"1947","0","0","0","PIT","George","Brown",,,,"NBA"
"1947","0","0","0","PRO","Roy","Lipscomb",,,"St. Mary's","NBA"
"1947","0","0","0","PRO","John","Mills",,,"Hofstra","NBA"
"1947","0","0","0","PRO","Al","Nichols",,,"Rhode Island State","NBA"
"1947","0","0","0","PRO","Dick","Furey",,,"St. Thomas (MN)","NBA"
"1947","0","0","0","PRO","Robert","Hubbard",,,"Springfield College","NBA"
"1947","0","0","0","PRO","Joe","Barry",,,,"NBA"
"1947","0","0","0","PRO","Bob","Joyce",,,"Bates","NBA"
"1947","0","0","0","STB","Herb","Wilkinson",,,"Iowa","NBA"
"1947","0","0","0","STB","Jack","Knopf",,,"Louisville","NBA"
"1947","0","0","0","STB","Bob","Kurland",,,"Oklahoma A&M","NBA"
"1947","0","0","0","STB","Paul","Napolitano",,"napolpa01","San Francisco","NBA"
"1947","0","0","0","STB","Jim","Pollard",,"pollaji01","Stanford","NBA"
"1947","0","0","0","STB","Bill","Strannigan",,,"Colorado/Wyoming","NBA"
"1947","0","0","0","TRH","Red","Rocha",,"rochare01","Oregon State","NBA"
"1947","0","0","0","TRH","Frank","Broyles",,,"Georgia Tech","NBA"
"1947","0","0","0","TRH","Wimpy","Quinn",,,"Oregon","NBA"
"1947","0","0","0","TRH","Paul","Hoffman",,"hoffmpa01","Purdue","NBA"
"1947","0","0","0","WSC","Jack","Tingle",,"tinglja01","Kentucky","NBA"
"1947","0","0","0","WSC","Bill","Burke",,,"St. Mary's","NBA"
"1947","0","0","0","WSC","Abel","Rodriguez",,,"San Francisco","NBA"
"1947","0","0","0","WSC","Paul","Cloyd",,,"Wisconsin","NBA"
"1947","0","0","0","WSC","Matt","Zunic",,"zunicma01","George Washington","NBA"
"1947","0","0","0","WSC","John","Mandic",,"mandijo01","Oregon State","NBA"
"1947","0","0","0","WSC","Irwin","Rothenberg",,"rotheir01","Long Island","NBA"
"1947","0","0","0","WSC","Saul","Mariaschin",,"mariasa01","Harvard","NBA"
"1947","1","1","1","PIT","Clifton","McNeeley",,,"Texas Western","NBA"
"1947","1","2","2","TRH","Glen","Selbo",,"selbogl01","Wisconsin","NBA"
"1947","1","3","3","BOS","Ed","Ehlers",,"ehlerbu01","Purdue","NBA"
"1947","1","4","4","PRO","Walt","Dropo",,,"Connecticut","NBA"
"1947","1","5","5","NYK","Dick","Holub",,"holubdi01","Long Island","NBA"
"1947","1","6","6","PHI","Frank","Crossin",,"crossch01","Pennsylvania","NBA"
"1947","1","7","7","STB","Jack","Underman",,,"Ohio State","NBA"
"1947","1","8","8","CHS","Paul","Huston",,"hustopa01","Ohio State","NBA"
"1947","1","9","9","WSC","Dick","O'Keefe",,"okeefdi01","Santa Clara","NBA"
"1947","1","10","10","BLB","Larry","Killick",,,"Vermont","NBA"
"1948","0","0","0","BLB","Jim","Black",,,"Occidental","NBA"
"1948","0","0","0","BLB","Darrell","Brown",,"brownda01","Humboldt State","NBA"
"1948","0","0","0","BLB","Robert","Carroll",,,"West Virginia","NBA"
"1948","0","0","0","BLB","Jake","Carter",,"carteja01","East Texas State","NBA"
"1948","0","0","0","BLB","Marvin","English",,,"Newberry","NBA"
"1948","0","0","0","BLB","Gene","Fellmoth",,,"Whittenberg","NBA"
"1948","0","0","0","BLB","JW","Fullerton",,,"Arkansas State","NBA"
"1948","0","0","0","BLB","Marshall","Gemberling",,,"Lebanon Valley","NBA"
"1948","0","0","0","BLB","Vince","Hansen",,,"Washington State","NBA"
"1948","0","0","0","BLB","Joe","Holland",,"hollajo01","Kentucky","NBA"
"1948","0","0","0","BLB","Dan","Kraus",,"krausda01","Georgetown","NBA"
"1948","0","0","0","BLB","Wayne","Jones",,,"American International","NBA"
"1948","0","0","0","BLB","Herbert","Krautblatt",,"krauthe01","Rider","NBA"
"1948","0","0","0","BLB","Paul","Marcincin",,,"Moravian","NBA"
"1948","0","0","0","BOS","John","Bach",,"bachjo01","Fordham","NBA"
"1948","0","0","0","BOS","Norman","Carey",,,"Oregon State","NBA"
"1948","0","0","0","BOS","Bob","Curran",,,"Holy Cross","NBA"
"1948","0","0","0","BOS","Neil","Dooley",,,"Colgate","NBA"
"1948","0","0","0","BOS","Jack","Hauser",,,"Denver","NBA"
"1948","0","0","0","BOS","Marshall","Hawkins",,"hawkima01","Tennessee","NBA"
"1948","0","0","0","BOS","Tom","Kelly",,"kellyto01","New York University","NBA"
"1948","0","0","0","BOS","Murray","Mitchell",,"mitchmu01","Sam Houston State","NBA"
"1948","0","0","0","BOS","Guinn","Phillips",,,"Texas Wesleyan","NBA"
"1948","0","0","0","BOS","Ray","Wehde",,,"Iowa State","NBA"
"1948","0","0","0","CHS","John","Dillon",,"dilloho01","North Carolina","NBA"
"1948","0","0","0","CHS","Ed","Kachan",,"kachawh01","DePaul","NBA"
"1948","0","0","0","CHS","Mickey","Marty",,,"Loras","NBA"
"1948","0","0","0","CHS","Ed","Mills",,,"Wisconsin","NBA"
"1948","0","0","0","CHS","Don","Reagan",,,"Murray State","NBA"
"1948","0","0","0","CHS","Joe","Shafer",,,"Wheaton","NBA"
"1948","0","0","0","CHS","Odie","Spears",,"spearod01","Western Kentucky","NBA"
"1948","0","0","0","CHS","Fred","Weber",,,"Siena","NBA"
"1948","0","0","0","FTW","Bobby","Cook",,"cookbo01","Wisconsin","NBA"
"1948","0","0","0","FTW","Link","Richmond",,,"Arizona","NBA"
"1948","0","0","0","FTW","Ken","Rollins",,"rollike01","Kentucky","NBA"
"1948","0","0","0","FTW","Murray","Wier",,"wiermu01","Iowa","NBA"
"1948","0","0","0","INJ","Reede","Berg",,,"Oregon","NBA"
"1948","0","0","0","INJ","Jack","Coleman",,"colemja01","Louisiana State","NBA"
"1948","0","0","0","INJ","Alex","Hannum",,"hannual01","Southern California","NBA"
"1948","0","0","0","INJ","Norman","Kohler",,,"North Carolina","NBA"
"1948","0","0","0","INJ","Andy","Kostecka",,"kostean01","Georgetown","NBA"
"1948","0","0","0","INJ","Ray","Lumpp",,"lumppra01","New York University","NBA"
"1948","0","0","0","INJ","Bob","Paxton",,,"North Carolina","NBA"
"1948","0","0","0","INJ","Jack","Phoenix",,,"Idaho","NBA"
"1948","0","0","0","INJ","Dick","Wehr",,"wehrdi01","Rice","NBA"
"1948","0","0","0","MNL","Cliff","Crandall",,,"Oregon State","NBA"
"1948","0","0","0","MNL","Arnold","Ferrin",,"ferriar01","Utah","NBA"
"1948","0","0","0","MNL","Earl","Gardner",,"gardnea01","DePauw","NBA"
"1948","0","0","0","MNL","Dee","Gibson",,"gibsode01","Western Kentucky","NBA"
"1948","0","0","0","MNL","Ken","Jastrow",,,"Denver","NBA"
"1948","0","0","0","MNL","Bob","Lowther",,,"Louisiana State","NBA"
"1948","0","0","0","MNL","Junior","Skogland",,,"Gustavus Adolphus","NBA"
"1948","0","0","0","MNL","Quentin","Stinson",,,"Southern Illinois","NBA"
"1948","0","0","0","MNL","Johnny","Orr",,"orrjo01","Beloit","NBA"
"1948","0","0","0","NYK","Gene","Berce",,"bercege01","Marquette","NBA"
"1948","0","0","0","NYK","Leland","Byrd",,,"West Virginia","NBA"
"1948","0","0","0","NYK","Harry","Gallatin",,"gallaha01","NE Missouri State","NBA"
"1948","0","0","0","NYK","Keith","Grimes",,,"East Central State","NBA"
"1948","0","0","0","NYK","Melvin","McGaha",,"mcgahme01","Arkansas","NBA"
"1948","0","0","0","NYK","Ed","Peterson",,"petered01","Cornell","NBA"
"1948","0","0","0","NYK","Goebel","Ritter",,,"Eastern Kentucky","NBA"
"1948","0","0","0","NYK","Richard","Shrider",,"shriddi01","Ohio","NBA"
"1948","0","0","0","NYK","John","Stanisch",,,"UCLA","NBA"
"1948","0","0","0","PHI","William","Brown",,,"Maryland","NBA"
"1948","0","0","0","PHI","Hugh","Compton",,,"Louisville","NBA"
"1948","0","0","0","PHI","Joe","Nelson",,,"Brigham Young","NBA"
"1948","0","0","0","PHI","Clint","Pace",,,"Pepperdine","NBA"
"1948","0","0","0","PHI","Roy","Pugh",,"pughro01","Southern Methodist","NBA"
"1948","0","0","0","PHI","Tom","Short",,,"Kansas Wesleyan","NBA"
"1948","0","0","0","PHI","Joe","Wahl",,,"Akron","NBA"
"1948","0","0","0","PHI","Andy","Wolfe",,,"California","NBA"
"1948","0","0","0","PRO","AL","Bennett",,,"Oklahoma A&M","NBA"
"1948","0","0","0","PRO","Jack","Coleman",,"colemja01","Louisville","NBA"
"1948","0","0","0","PRO","Ed","Faber",,,"Trinity","NBA"
"1948","0","0","0","PRO","Verl","Heap",,,"Arizona State","NBA"
"1948","0","0","0","PRO","Otto","Snellbacher",,,"Kansas","NBA"
"1948","0","0","0","PRO","Brady","Walker",,"walkebr01","Brigham Young","NBA"
"1948","0","0","0","ROC","Bill","Gabor",,"gaborbi01","Syracuse","NBA"
"1948","0","0","0","ROC","Ed","Keim",,,"Niagara","NBA"
"1948","0","0","0","ROC","Leo","Kubiak",,"kubiale01","Bowling Green","NBA"
"1948","0","0","0","ROC","Hank","OKeefe",,,"Canisius","NBA"
"1948","0","0","0","ROC","Johnny","Macknowski",,"macknjo01","Seton Hall","NBA"
"1948","0","0","0","ROC","Lionel","Melamed",,,"CCNY","NBA"
"1948","0","0","0","ROC","Warren","Stickel",,,"Syracuse","NBA"
"1948","0","0","0","ROC","Paul","Yesavi",,,"Niagara","NBA"
"1948","0","0","0","ROC","Alex","Athas",,,"Tulane","NBA"
"1948","0","0","0","STB","Jack","Burmaster",,"burmaja01","Illinois","NBA"
"1948","0","0","0","STB","Gordon","Flick",,,"Drake","NBA"
"1948","0","0","0","STB","John","Hoppin",,,"Dickinson","NBA"
"1948","0","0","0","STB","Dan","London",,,"Washington U. (MO)","NBA"
"1948","0","0","0","STB","D","Miller",,,"St. Louis","NBA"
"1948","0","0","0","STB","Easy","Parham",,"parhaea01","Texas Wesleyan","NBA"
"1948","0","0","0","STB","DC","Wilcutt",,"wilcudc01","St. Louis","NBA"
"1948","0","0","0","WSC","Fred","Bartell",,,"Oregon","NBA"
"1948","0","0","0","WSC","Ed","Hughes",,,"San Jose State","NBA"
"1948","0","0","0","WSC","Thorton","Jenkins",,,"Missouri","NBA"
"1948","0","0","0","WSC","Leo","Katkaveck",,"katkale01","North Carolina State","NBA"
"1948","0","0","0","WSC","CT","Parker",,,"Louisiana Tech","NBA"
"1948","0","0","0","WSC","Jack","Parkinson",,"parkija01","Kentucky","NBA"
"1948","0","0","0","WSC","Don","Walker",,,"Sam Houston State","NBA"
"1948","0","0","0","WSC","Al","Williams",,,"Arkansas","NBA"
"1948","1","1","1","PRO","Andy","Tonkovich",,"tonkoan01","Marshall","NBA"
"1948","1","2","2","INJ","George","Kok",,,"Arkansas","NBA"
"1948","1","3","3","BOS","George","Hauptfuhrer",,,"Harvard","NBA"
"1948","1","4","4","NYK","Adolph","Schayes",,"schaydo01","New York University","NBA"
"1948","1","5","5","CHS","Ed","Mikan",,"mikaned01","DePaul","NBA"
"1948","1","6","6","BLB","Walter","Budko",,"budkowa01","Columbia","NBA"
"1948","1","7","7","STB","Robert","Gale",,,"Cornell","NBA"
"1948","1","8","8","FTW","Ward","Williams",,"williwa01","Indiana","NBA"
"1948","1","9","9","MNL","Chuck","Hanger",,,"California","NBA"
"1948","1","10","10","ROC","Robert","Wanzer",,"wanzebo01","Seton Hall","NBA"
"1948","1","11","11","PHI","Don","Ray",,"raydo01","Western Kentucky","NBA"
"1948","1","12","12","WSC","Jack","Nichols",,"nichoja01","Washington","NBA"
"1949","0","0","0","MIN","Vern","Mikkelsen",,"mikkeve01","Hamline","NBA"
"1949","0","0","0","STB","Ed","Macauley",,"macaued01","St. Louis","NBA"
"1949","0","0","0","BLB","Roger","Wiley",,,"Oregon","NBA"
"1949","0","0","0","BLB","Jim","McMullen",,,"Xavier","NBA"
"1949","0","0","0","BLB","Eppa","Rixey",,,"Kenyon","NBA"
"1949","0","0","0","BLB","Bill","Evans",,,"Drake","NBA"
"1949","0","0","0","BLB","Tom","Gallagher",,,"St. Francis","NBA"
"1949","0","0","0","BLB","Bill","Zipple",,,"Lafayette","NBA"
"1949","0","0","0","BOS","Bill","Tom",,,"Rice","NBA"
"1949","0","0","0","BOS","Ed","Little",,,"Denver JC","NBA"
"1949","0","0","0","BOS","Jim","Simpson",,,"Bates","NBA"
"1949","0","0","0","BOS","Bill","Vandenburgh",,,"Washington","NBA"
"1949","0","0","0","BOS","Emerson","Speicher",,,"Bowling Green","NBA"
"1949","0","0","0","BOS","Bill","Weight",,,"Brigham Young","NBA"
"1949","0","0","0","BOS","Russ","Washburn",,,"Colby","NBA"
"1949","0","0","0","FTW","Dal","Zuber",,,"Toledo","NBA"
"1949","0","0","0","INO","Charlie","Maas",,,"Butler","NBA"
"1949","0","0","0","INO","Jim","OHalloran",,,"Notre Dame","NBA"
"1949","0","0","0","INO","JL","Parks",,,"Oklahoma A&M","NBA"
"1949","0","0","0","MIN","Bob","Harrison",,"harribo02","Michigan","NBA"
"1949","0","0","0","MIN","Paul","Walther",,"walthpa01","Tennessee","NBA"
"1949","0","0","0","NYK","Bill","Kleine",,,"Missouri Valley","NBA"
"1949","0","0","0","NYK","Don","Bagley",,,"Notre Dame","NBA"
"1949","0","0","0","NYK","Bob","Prewitt",,,"Southern Methodist","NBA"
"1949","0","0","0","NYK","Ken","Kearns",,,"Arkansas","NBA"
"1949","0","0","0","NYK","Bill","Litchfield",,,"Emporia State","NBA"
"1949","0","0","0","PRO","Paul","Courty",,,"Oklahoma","NBA"
"1949","0","0","0","PRO","Jack","Theolan",,,"DePaul","NBA"
"1949","0","0","0","PRO","Carl","Schaeffer",,,"Alabama","NBA"
"1949","0","0","0","PRO","Bill","Tanzler",,,"Florida","NBA"
"1949","0","0","0","STB","Marv","Schatzman",,"schatma01","St. Louis","NBA"
"1949","0","0","0","STB","Preston","Ward",,,"Southwest Missouri","NBA"
"1949","0","0","0","STB","Jack","Davidson",,,"Stanford","NBA"
"1949","0","0","0","STB","Bob","Retherford",,,"Nebraska","NBA"
"1949","0","0","0","STB","Joe","Crandall",,,"Oregon State","NBA"
"1949","0","0","0","STB","Eddie","Van",,,"NW Oklahoma","NBA"
"1949","0","0","0","WSC","Jim","Lacy",,,"Loyola","NBA"
"1949","0","0","0","WSC","Maynard","Haitcock",,,"George Washington","NBA"
"1949","1","1","1","PRO","Howie","Shannon",,"shannho01","Kansas State","NBA"
"1949","1","2","2","INO","Alex","Groza",,"grozaal01","Kentucky","NBA"
"1949","1","3","3","FTW","Bob","Harris",,"harribo01","Oklahoma State","NBA"
"1949","1","4","4","BOS","Tony","Lavelli",,"lavelto01","Yale","NBA"
"1949","1","5","5","PHI","Vern","Gardner",,"gardnve01","Utah","NBA"
"1949","1","6","6","BLB","Ron","Livingstone",,"livinro01","Wyoming","NBA"
"1949","1","7","7","NYK","Dick","McGuire",,"mcguidi01","St. John's","NBA"
"1949","1","8","8","WSC","Wallace","Jones",,"joneswa01","Kentucky","NBA"
"1949","1","9","9","CHS","Jack","Kerris",,"kerrija01","Loyola (IL)","NBA"
"1949","1","10","10","ROC","Frank","Saul",,"saulpe01","Seton Hall","NBA"
"1949","2","0","0","BOS","George","Kaftan",,"kaftage01","Holy Cross","NBA"
"1949","2","0","0","CHS","Ralph","Beard",,"beardra01","Kentucky","NBA"
"1949","2","0","0","FTW","John","Oldham",,"oldhajo01","Western Kentucky","NBA"
"1949","2","0","0","INO","Leo","Barnhorst",,"barnhle01","Notre Dame","NBA"
"1949","2","0","0","NYK","Harry","Donovan",,"donovha01","Muhlenberg","NBA"
"1949","2","0","0","PHI","Jim","Nolan",,"nolanji01","Georgia Tech","NBA"
"1949","2","0","0","ROC","Jack","Coleman",,"colemja01","Louisville","NBA"
"1949","2","0","0","STB","John","Orr",,"orrjo01","Beloit","NBA"
"1949","2","0","0","WSC","Jim","Owens",,"owensre01","Baylor","NBA"
"1949","3","0","0","BLB","Paul","Gordon",,"gordopa01","Notre Dame","NBA"
"1949","3","0","0","BOS","Joe","Mullaney",,"mullajo01","Holy Cross","NBA"
"1949","3","0","0","CHS","Dike","Eddleman",,"eddledi01","Illinois","NBA"
"1949","3","0","0","FTW","Fred","Schaus",,"schaufr01","West Virginia","NBA"
"1949","3","0","0","INO","Mac","Otten",,"ottenma01","Bowling Green","NBA"
"1949","3","0","0","NYK","Ernie","Vandeweghe",,"vandeer01","Colgate","NBA"
"1949","3","0","0","PHI","Nelson","Bobb",,"bobbne01","Temple","NBA"
"1949","3","0","0","PRO","Ed","Leede",,"leedeed01","Dartmouth","NBA"
"1949","4","0","0","FTW","Jerry","Nagel",,"nagelje01","Loyola","NBA"
"1949","4","0","0","INO","Bob","Evans",,"evansbo01","Butler","NBA"
"1949","4","0","0","PRO","Warren","Perkins",,"perkiwa01","Tulane","NBA"
"1949","5","0","0","PRO","Ray","Corley",,"corlera01","Georgetown","NBA"
"1949","5","0","0","STB","Glenn","Dodd",,,"NE Missouri","NBA"
"1949","5","0","0","WSC","Cliff","Barker",,"barkecl01","Kentucky","NBA"
"1949","6","0","0","INO","Don","Boven",,,"Western Michigan","NBA"
"1949","7","0","0","STB","John","Pritchard",,"pritcjo01","Drake","NBA"
"1949","8","0","0","BOS","Duane","Klueh",,"kluehdu01","Indiana State","NBA"
"1949","8","0","0","PRO","Bob","Royer",,"royerbo01","Indiana State","NBA"
"1950","0","0","0","PHI","Paul","Arizin",,"arizipa01","Villanova","NBA"
"1950","1","1","1","BOS","Charlie","Share",,"sharech01","Bowling Green","NBA"
"1950","1","2","2","BLB","Don","Rehfeldt",,"rehfedo01","Wisconsin","NBA"
"1950","1","3","3","TRI","Bob","Cousy",,"cousybo01","Holy Cross","NBA"
"1950","1","4","4","WSC","Dick","Schnittker",,"schnidi01","Ohio State","NBA"
"1950","1","5","5","CHS","Larry","Foust",,"foustla01","LaSalle","NBA"
"1950","1","6","6","NYK","Irwin","Dambrot",,,"CCNY","NBA"
"1950","1","7","7","FTW","George","Yardley",,"yardlge01","Stanford","NBA"
"1950","1","8","8","INO","Bob","Lavoy",,"lavoybo01","Western Kentucky","NBA"
"1950","1","9","9","ROC","Joe","McNamee",,"mcnamjo01","San Francisco","NBA"
"1950","1","10","10","MNL","Kevin","O'Shea",,"osheake01","Notre Dame","NBA"
"1950","1","11","11","SYR","Don","Lofgran",,"lofgrdo01","San Francisco","NBA"
"1950","2","0","0","BLB","John","Pilch",,"pilchjo01","Wyoming","NBA"
"1950","2","0","0","BOS","Chuck","Cooper",,"coopech01","Duquesne","NBA"
"1950","2","0","0","CHS","Wally","Osterkorn",,"osterwa01","Illinois","NBA"
"1950","2","0","0","FTW","Jim","Riffey",,"riffeji01","Tulane","NBA"
"1950","2","0","0","INO","Paul","Unruh",,,"Bradley","NBA"
"1950","2","0","0","MNL","Hal","Haskins",,,"Hamline","NBA"
"1950","2","0","0","NYK","Herb","Scherer",,"scherhe01","Long Island","NBA"
"1950","2","0","0","PHI","Ed","Dahler",,"dahleed01","Duquesne","NBA"
"1950","2","0","0","ROC","George","Stanich",,,"UCLA","NBA"
"1950","2","0","0","SYR","Gerry","Calabrese",,"calabge01","St. John's","NBA"
"1950","2","0","0","TRI","Ed","Gayda",,"gaydaed01","Washington State","NBA"
"1950","2","0","0","WSC","Bill","Sharman",,"sharmbi01","Southern California","NBA"
"1950","3","0","0","BLB","Dick","Dickey",,"dickedi01","North Carolina State","NBA"
"1950","3","0","0","BOS","Bob","Donham",,"donhabo01","Ohio State","NBA"
"1950","3","0","0","CHS","Lou","Watson",,,"Indiana","NBA"
"1950","3","0","0","FTW","Art","Burris",,"burriar01","Tennessee","NBA"
"1950","3","0","0","INO","Charles","Mrazovich",,"mrazoch01","Eastern Kentucky","NBA"
"1950","3","0","0","MNL","Howie","Williams",,,"Purdue","NBA"
"1950","3","0","0","NYK","Stan","Weber",,,"Bowling Green","NBA"
"1950","3","0","0","PHI","Buddy","Cate",,,"Western Kentucky","NBA"
"1950","3","0","0","ROC","Bob","Roper",,,"John Carroll","NBA"
"1950","3","0","0","SYR","Stan","Christie",,,"Southern California","NBA"
"1950","3","0","0","TRI","Clarence","Brannum",,,"Kansas State","NBA"
"1950","3","0","0","WSC","Alan","Sawyer",,"sawyeal01","UCLA","NBA"
"1950","4","0","0","BLB","Jerry","Reed",,,"Wyoming","NBA"
"1950","4","0","0","BOS","Ken","Reeves",,,"Louisville","NBA"
"1950","4","0","0","CHS","Ken","Murray",,"murrake01","St. Bonaventure","NBA"
"1950","4","0","0","FTW","Len","Rzewszewski",,,"Indiana State","NBA"
"1950","4","0","0","INO","Jim","Line",,,"Kentucky","NBA"
"1950","4","0","0","MNL","Bud","Grant",,"grantbu01","Minnesota","NBA"
"1950","4","0","0","NYK","Joe","Ossola",,,"St. Louis","NBA"
"1950","4","0","0","PHI","Paul","Sensky",,,"St. Joseph's (PA)","NBA"
"1950","4","0","0","ROC","Chet","Giermak",,,"William & Mary","NBA"
"1950","4","0","0","SYR","Paul","Merchant",,,"Oklahoma","NBA"
"1950","4","0","0","TRI","Paul","Hicks",,,"Eastern Kentucky","NBA"
"1950","4","0","0","WSC","Tom","OKeefe",,"okeefto01","Georgetown","NBA"
"1950","5","0","0","BLB","Norm","Mager",,"magerno01","CCNY","NBA"
"1950","5","0","0","BOS","Jack","Shelton",,,"Oklahoma A&M","NBA"
"1950","5","0","0","CHS","Don","Stroot",,,"Missouri","NBA"
"1950","5","0","0","FTW","Ed","Thompson",,,"Kent State","NBA"
"1950","5","0","0","INO","Sonny","Allen",,,"Morehead State","NBA"
"1950","5","0","0","MNL","Ed","Beach",,"beached01","West Virginia","NBA"
"1950","5","0","0","NYK","Dick","Barnes",,,"San Diego State","NBA"
"1950","5","0","0","PHI","Ike","Borsavage",,"borsaik01","Temple","NBA"
"1950","5","0","0","ROC","Joe","Nelson",,,"Brigham Young","NBA"
"1950","5","0","0","SYR","Paul","Hickey",,,"Denver","NBA"
"1950","5","0","0","TRI","Cal","Christensen",,"chrisca01","Toledo","NBA"
"1950","5","0","0","WSC","Claude","Overton",,"overtcl01","East Central Oklahoma","NBA"
"1950","6","0","0","BLB","Rick","Harman",,,"Kansas State","NBA"
"1950","6","0","0","BOS","Fran","Mahoney",,"mahonmo01","Brown","NBA"
"1950","6","0","0","CHS","Stu","Inman",,,"San Jose State","NBA"
"1950","6","0","0","FTW","Bob","Metcalf",,,"Valparaiso","NBA"
"1950","6","0","0","INO","Ralph","OBrien",,"obriera01","Butler","NBA"
"1950","6","0","0","MNL","Wayne","Glasgow",,,"Oklahoma","NBA"
"1950","6","0","0","NYK","Don","Parsons",,,"Rutgers","NBA"
"1950","6","0","0","PHI","Dick","Dallmer",,,"Cincinnati","NBA"
"1950","6","0","0","ROC","John","Givens",,,"Western Kentucky","NBA"
"1950","6","0","0","SYR","Mack","Suprunowicz",,,"Michigan","NBA"
"1950","6","0","0","TRI","Bob","Anderson",,,"Loyola (MD)","NBA"
"1950","6","0","0","WSC","Warren","Cartier",,,"North Carolina State","NBA"
"1950","7","0","0","BLB","Frank","Comerford",,,"LaSalle","NBA"
"1950","7","0","0","BOS","Dale","Barnstable",,,"Kentucky","NBA"
"1950","7","0","0","CHS","Milt","Whitehead",,,"Nebraska","NBA"
"1950","7","0","0","FTW","Ed","Jones",,,"Tennessee","NBA"
"1950","7","0","0","INO","Leon","Blevins",,"blevile01","Arizona","NBA"
"1950","7","0","0","MNL","Joe","Hutton",,"huttojo01","Hamline","NBA"
"1950","7","0","0","NYK","Dan","Bagley",,,"Notre Dame","NBA"
"1950","7","0","0","PHI","Charles","Northup",,,"Siena","NBA"
"1950","7","0","0","ROC","Dan","Kahler",,,"Southwestern (KS)","NBA"
"1950","7","0","0","SYR","Lou","Arko",,,"Akron","NBA"
"1950","7","0","0","TRI","Bill","Erickson",,,"Illinois","NBA"
"1950","7","0","0","WSC","Jim","Cathcart",,,"Arkansas","NBA"
"1950","8","0","0","BLB","George","Bush",,,"Toledo","NBA"
"1950","8","0","0","BOS","Frank","Oftring",,,"Holy Cross","NBA"
"1950","8","0","0","CHS","George","King",,"kingge01","Morris Harvey","NBA"
"1950","8","0","0","FTW","Billy","Adcock",,,"Vanderbilt","NBA"
"1950","8","0","0","INO","Jerry","Stuteville",,,"Indiana","NBA"
"1950","8","0","0","MNL","Newt","Benson",,,"River Falls Teachers","NBA"
"1950","8","0","0","NYK","Charles","Hope",,,"Appalachian","NBA"
"1950","8","0","0","PHI","Brooks","Ricca",,,"Villanova","NBA"
"1950","8","0","0","ROC","Carl","Kraushaar",,,"UCLA","NBA"
"1950","8","0","0","SYR","Bob","Healey",,,"Georgia","NBA"
"1950","8","0","0","TRI","Loy","Doty",,,"Wyoming","NBA"
