"player_id","last_name","first_name","season_id","conference","league_id","games_played","minutes","points","o_rebounds","d_rebounds","rebounds","assists","steals","blocks","turnovers","personal_fouls","fg_attempted","fg_made","ft_attempted","ft_made","three_attempted","three_made"
"chambwi01","Chamberlain","Wilt","1964","West","NBA","1","31","20",,,"16","1",,,,,"15","9","8","2",,
"chambwi01","Chamberlain","Wilt","1963","West","NBA","1","37","19",,,"20","1",,,,,"14","4","14","11",,
"chambwi01","Chamberlain","Wilt","1962","West","NBA","1","35","17",,,"19","0",,,,,"11","7","7","3",,
"chapple01","Chappell","Len","1963","East","NBA","1","12","4",,,"1","2",,,,,"5","1","2","2",,
"cheekma01","Cheeks","Maurice","1986","East","NBA","1","8","4",,,"0","0",,,,,"2","1","2","2",,
"cheekma01","Cheeks","Maurice","1985","East","NBA","1","14","6",,,"0","2",,,,,"6","3","0","0",,
"cheekma01","Cheeks","Maurice","1982","East","NBA","1","18","6",,,"1","1",,,,,"8","3","0","0",,
"cheekma01","Cheeks","Maurcie","1987","East","NBA","1","4","0",,,"2","1",,,,,"0","0","0","0",,
"cheniph01","Chenier","Phil","1973","East","NBA","1","13","7",,,"2","1",,,,,"6","3","2","1",,
"cheniph01","Chenier","Phil","1976","East","NBA","1","12","6",,,"1","1",,,,,"6","3","0","0",,
"cheniph01","Chenier","Phil","1974","East","NBA","1","23","9",,,"2","1",,,,,"8","4","2","1",,
"clarkar01","Clark","Archie","1971","East","NBA","1","21","8",,,"1","6",,,,,"5","2","4","4",,
"clarkar01","Clark","Archie","1967","West","NBA","1","15","17",,,"0","3",,,,,"8","5","7","7",,
"cliftna01","Clifton","Nat","1956","East","NBA","1","23","8",,,"11","3",,,,,"11","4","0","0",,
"colemde01","Coleman","Derrick","1993","East","NBA","1","18","2",,,"3","1",,,,,"6","1","0","0",,
"colemja01","Coleman","Jack","1954","West","NBA","1","19","6",,,"6","1",,,,,"8","2","3","2",,
"collido01","Collins","Doug","1977","East","NBA","1","27","14",,,"5","8",,,,,"8","3","11","8",,
"collido01","Collins","Doug","1978","East","NBA","1","99",,,,,,,,,,,,,,,
"collido01","Collins","Doug","1976","East","NBA","1","21","8",,,"2","6",,,,,"6","3","2","2",,
"collido01","Collins","Doug","1975","East","NBA","1","20","12",,,"6","3",,,,,"10","5","2","2",,
"combsgl01","Combs","Glen","1969","West","ABA","1","12","10",,,"3","1",,,,"2","6","4","0","0","4","2"
"combsgl01","Combs","Glen","1970","West","ABA","1","17","2","0","1","1","2",,,"0","2","7","1","2","0","2","0"
"combsgl01","Combs","Glen","1971","West","ABA","1","18","2","0","0","0","3",,,"2","0","8","1","0","0","3","0"
"costela01","Costello","Larry","1964","East","NBA","1","11","4",,,"1","2",,,,,"7","2","0","0",,
"costela01","Costello","Larry","1961","East","NBA","1","99",,,,,,,,,,,,,,,
"costela01","Costello","Larry","1960","East","NBA","1","5","2",,,"0","0",,,,,"2","1","0","0",,
"costela01","Costello","Larry","1959","East","NBA","1","20","10",,,"4","2",,,,,"9","5","0","0",,
"costela01","Costello","Larry","1958","East","NBA","1","18","7",,,"3","3",,,,,"8","3","1","1",,
"costela01","Costello","Larry","1957","East","NBA","1","17","1",,,"1","4",,,,,"6","0","1","1",,
"cousybo01","Cousy","Bob","1950","East","NBA","1","0","8",,,"9","8",,,,,"12","2","5","4",,
"cousybo01","Cousy","Bob","1962","East","NBA","1","25","8",,,"4","6",,,,,"11","4","0","0",,
"cousybo01","Cousy","Bob","1961","East","NBA","1","31","11",,,"6","8",,,,,"13","4","4","3",,
"cousybo01","Cousy","Bob","1960","East","NBA","1","33","4",,,"0","8",,,,,"11","2","0","0",,
"cousybo01","Cousy","Bob","1959","East","NBA","1","26","2",,,"5","8",,,,,"7","1","0","0",,
"cousybo01","Cousy","Bob","1958","East","NBA","1","32","13",,,"5","4",,,,,"8","4","6","5",,
"cousybo01","Cousy","Bob","1957","East","NBA","1","31","20",,,"5","10",,,,,"20","8","6","4",,
"cousybo01","Cousy","Bob","1956","East","NBA","1","28","10",,,"5","7",,,,,"14","4","2","2",,
"cousybo01","Cousy","Bob","1955","East","NBA","1","24","7",,,"7","2",,,,,"8","2","4","3",,
"cousybo01","Cousy","Bob","1954","East","NBA","1","35","20",,,"9","5",,,,,"14","7","7","6",,
"cousybo01","Cousy","Bob","1953","East","NBA","1","34","20",,,"11","4",,,,,"15","6","8","8",,
"cousybo01","Cousy","Bob","1952","East","NBA","1","36","15",,,"5","3",,,,,"11","4","7","7",,
"cousybo01","Cousy","Bob","1951","East","NBA","1","33","9",,,"4","13",,,,,"14","4","2","1",,
"cowenda01","Cowens","Dave","1977","East","NBA","1","28","14",,,"14","5",,,,,"9","7","0","0",,
"cowenda01","Cowens","Dave","1976","East","NBA","1","99",,,,,,,,,,,,,,,
"cowenda01","Cowens","Dave","1975","East","NBA","1","23","16",,,"16","1",,,,,"13","6","5","4",,
"cowenda01","Cowens","Dave","1974","East","NBA","1","15","6",,,"6","3",,,,,"7","3","0","0",,
"cowenda01","Cowens","Dave","1973","East","NBA","1","26","11",,,"12","1",,,,,"10","5","3","1",,
"cowenda01","Cowens","Dave","1972","East","NBA","1","30","15",,,"13","1",,,,,"15","7","1","1",,
"cowenda01","Cowens","Dave","1971","East","NBA","1","32","14",,,"20","1",,,,,"12","5","5","4",,
"cummite01","Cummings","Terry","1988","East","NBA","1","19","10",,,"5","1",,,,,"9","4","2","2",,
"cummite01","Cummings","Terry","1984","East","NBA","1","16","17",,,"7","0",,,,,"17","7","4","3",,
"cunnibi01","Cunningham","Billy","1971","East","NBA","1","24","14",,,"10","3",,,,,"13","4","8","6",,
"cunnibi01","Cunningham","Billy","1970","East","NBA","1","19","5",,,"4","3",,,,,"8","2","2","1",,
"cunnibi01","Cunningham","Billy","1969","East","NBA","1","28","19",,,"4","2",,,,,"13","7","5","5",,
"cunnibi01","Cunningham","Billy","1968","East","NBA","1","22","10",,,"5","1",,,,,"10","5","0","0",,
"cunnibi01","Cunningham","Billy","1972","East","ABA","1","20","18","0","6","6","4","1","0","3","6","12","9","0","0","1","0"
"dampilo01","Dampier","Louie","1967","East","ABA","1","29","18","1","2","3","3",,,"1","1","18","8","2","2","1","0"
"dampilo01","Dampier","Louie","1968","East","ABA","1","38","14","0","2","2","6",,,"2","2","14","5","3","3","4","1"
"dampilo01","Dampier","Louie","1969","East","ABA","1","26","17",,,"3","1",,,,"2","16","7","3","2","6","1"
"dampilo01","Dampier","Louie","1971","East","ABA","1","9","2","0","1","1","3",,,"1","0","4","1","0","0","2","0"
"dampilo01","Dampier","Louie","1972","East","ABA","1","23","10","0","1","1","0","0","0","1","3","13","5","0","0","1","0"
"dampilo01","Dampier","Louie","1973","East","ABA","1","23","16","0","2","2","1","0","0","2","0","12","8","0","0","0","0"
"dampilo01","Dampier","Louie","1974","East","ABA","1","27","11","0","3","3","1","2","0","2","4","8","5","0","0","2","1"
"dandrbo01","Dandridge","Bob","1975","West","NBA","1","27","10",,,"6","0",,,,,"10","5","0","0",,
"dandrbo01","Dandridge","Bob","1974","West","NBA","1","18","4",,,"2","1",,,,,"6","2","0","0",,
"dandrbo01","Dandridge","Bob","1972","West","NBA","1","11","4",,,"3","0",,,,,"4","2","0","0",,
"dandrbo01","Dandridge","Bob","1978","East","NBA","1","18","8",,,"3","1",,,,,"5","3","3","2",,
"danieme01","Daniels","Mel","1967","East","ABA","1","29","22","8","7","15","0",,,"3","1","18","9","11","4","0","0"
"danieme01","Daniels","Mel","1968","East","ABA","1","31","17","1","9","10","2",,,"2","3","16","5","10","7","0","0"
"danieme01","Daniels","Mel","1969","East","ABA","1","26","13",,,"12","1",,,,"4","14","6","3","1","0","0"
"danieme01","Daniels","Mel","1970","West","ABA","1","30","29","3","10","13","3",,,"4","3","19","12","7","5","0","0"
"danieme01","Daniels","Mel","1971","West","ABA","1","26","21","1","8","9","1",,,"1","4","14","8","8","5","0","0"
"danieme01","Daniels","Mel","1972","West","ABA","1","33","25","4","7","11","1","0","2","3","3","19","8","12","9","0","0"
"danieme01","Daniels","Mel","1973","West","ABA","1","20","5","3","4","7","0","0","1","4","2","11","2","2","1","0","0"
"dantlad01","Dantley","Adrian","1985","West","NBA","1","17","8",,,"7","3",,,,,"8","3","2","2",,
"dantlad01","Dantley","Adrian","1984","West","NBA","1","23","10",,,"2","1",,,,,"6","2","6","6",,
"dantlad01","Dantley","Adrian","1983","West","NBA","1","18","2",,,"2","1",,,,,"8","1","0","0",,
"dantlad01","Dantley","Adrian","1980","West","NBA","1","21","8",,,"5","0",,,,,"9","3","2","2",,
"dantlad01","Dantley","Adrian","1979","West","NBA","1","30","23",,,"5","2",,,,,"15","8","8","7",,
"dantlad01","Dantley","Adrian","1981","West","NBA","1","21","12","1","1","2","0","2","0","1","2","8","6","1","0","0","0"
"daughbr01","Daugherty","Brad","1992","East","NBA","1","19","8",,,"7","0",,,,,"4","3","4","2",,"0"
"daughbr01","Daugherty","Brad","1991","East","NBA","1","15","6",,,"6","1",,,,,"8","3","0","0",,
"daughbr01","Daugherty","Brad","1990","East","NBA","1","12","8",,,"5","1",,,,,"7","3","3","2",,
"daughbr01","Daugherty","Brad","1988","East","NBA","1","15","0",,,"3","0",,,,,"3","0","0","0",,
"daughbr01","Daugherty","Brad","1987","East","NBA","1","15","12",,,"3","1",,,,,"7","6","0","0",,
"daviebo01","Davies","Bob","1950","West","NBA","1","0","13",,,"5","5",,,,,"6","4","5","5",,
"daviebo01","Davies","Bob","1953","West","NBA","1","31","18",,,"5","5",,,,,"16","8","3","2",,
"daviebo01","Davies","Bob","1952","West","NBA","1","17","9",,,"3","2",,,,,"7","3","6","3",,
"daviebo01","Davies","Bob","1951","West","NBA","1","27","8",,,"0","5",,,,,"11","4","0","0",,
"davisan01","Davis","Antonio","2000","East","NBA","1","20","8","7","2","9","0","1","1","0","0","11","4","0","0","0","0"
"davisba01","Davis","Baron","2001","East","NBA","1","13","2","0","1","1","5","0","0","3","1","4","1","0","0","2","0"
"davisba01","Davis","Baron","2003","East","NBA","1","16","7","0","0","0","7","1","0","1","0","9","3","0","0","6","1"
"davisda01","Davis","Dale","1999","East","NBA","1","14","4","3","5","8","1","0","0","0","0","3","2","0","0","0","0"
"davisle01","Davis","Lee","1969","West","ABA","1","9","3",,,"2","0",,,,"1","3","1","1","1","1","0"
"daviswa02","Davis","Warren","1968","West","ABA","1","20","6","3","4","7","2",,,"3","2","8","3","0","0","0","0"
"daviswa03","Davis","Walter","1980","West","NBA","1","22","12",,,"7","1",,,,,"9","5","2","2",,
"daviswa03","Davis","Walter","1979","West","NBA","1","23","12",,,"4","2",,,,,"10","5","2","2",,
"daviswa03","Davis","Walter","1978","West","NBA","1","19","8",,,"4","4",,,,,"9","4","0","0",,
"daviswa03","Davis","Walter","1977","West","NBA","1","15","10",,,"1","6",,,,,"6","3","4","4",,
"daviswa03","Davis","Walter","1986","West","NBA","1","15","7",,,"2","1",,,,,"12","3","0","0",,
"daviswa03","Davis","Walter","1983","West","NBA","1","15","10",,,"1","1",,,,,"9","5","0","0",,
"debusda01","DeBusschere","Dave","1967","East","NBA","1","12","0",,,"4","0",,,,,"3","0","0","0",,
"debusda01","DeBusschere","Dave","1966","West","NBA","1","25","22",,,"6","0",,,,,"17","11","0","0",,
"debusda01","DeBusschere","Dave","1965","West","NBA","1","22","4",,,"6","1",,,,,"14","1","2","2",,
"debusda01","DeBusschere","Dave","1973","East","NBA","1","24","16",,,"3","3",,,,,"14","8","0","0",,
"debusda01","DeBusschere","Dave","1972","East","NBA","1","25","9",,,"7","2",,,,,"8","4","2","1",,
"debusda01","DeBusschere","Dave","1971","East","NBA","1","26","8",,,"11","0",,,,,"8","4","0","0",,
"debusda01","DeBusschere","Dave","1970","East","NBA","1","19","8",,,"7","3",,,,,"7","4","0","0",,
"debusda01","DeBusschere","Dave","1969","East","NBA","1","14","10",,,"7","2",,,,,"10","5","0","0",,
"dischte01","Dischinger","Terry","1963","West","NBA","1","13","7",,,"2","1",,,,,"4","2","3","3",,
"dischte01","Dischinger","Terry","1962","West","NBA","1","7","7",,,"1","0",,,,,"3","3","1","1",,
"dischte01","Dischinger","Terry","1964","West","NBA","1","24","5",,,"5","1",,,,,"8","2","2","1",,
"divacvl01","Divac","Vlade","2000","West","NBA","1","9","8","1","2","3","1","2","0","1","0","6","4","0","0","1","0"
"donalja01","Donaldson","James","1987","West","NBA","1","8","2",,,"6","1",,,,,"0","0","2","2",,
"drewjo01","Drew","John","1979","East","NBA","1","15","4",,,"3","0",,,,,"4","0","5","4",,
"drewjo01","Drew","John","1975","East","NBA","1","9","2",,,"3","0",,,,,"3","1","0","0",,
"drexlcl01","Drexler","Clyde","1996","West","NBA","1","99",,,,,,,,,,,,,,,
"drexlcl01","Drexler","Clyde","1995","West","NBA","1","19","11",,,"2","3",,,,,"8","5","0","0",,
"drexlcl01","Drexler","Clyde","1993","West","NBA","1","15","6",,,"3","1",,,,,"7","3","0","0",,
"drexlcl01","Drexler","Clyde","1992","West","NBA","1","11","2",,,"1","1",,,,,"3","1","0","0",,"0"
"drexlcl01","Drexler","Clyde","1991","West","NBA","1","28","22",,,"9","6",,,,,"15","10","0","0",,
"drexlcl01","Drexler","Clyde","1990","West","NBA","1","19","12",,,"4","2",,,,,"9","4","4","4",,
"drexlcl01","Drexler","Clyde","1989","West","NBA","1","19","7",,,"4","2",,,,,"6","2","2","2",,
"drexlcl01","Drexler","Clyde","1988","West","NBA","1","25","14",,,"12","4",,,,,"19","7","0","0",,
"drexlcl01","Drexler","Clyde","1987","West","NBA","1","15","12",,,"5","0",,,,,"5","3","6","6",,
"drexlcl01","Drexler","Clyde","1985","West","NBA","1","15","10",,,"4","4",,,,,"7","5","0","0",,
"duckwke01","Duckworth","Kevin","1990","West","NBA","1","19","6",,,"4","0",,,,,"3","2","2","2",,
"duckwke01","Duckworth","Kevin","1988","West","NBA","1","7","5",,,"1","0",,,,,"5","2","2","1",,
"dukeswa01","Dukes","Walter","1960","West","NBA","1","17","8",,,"4","1",,,,,"6","3","2","2",,
"dukeswa01","Dukes","Walter","1959","West","NBA","1","26","4",,,"15","1",,,,,"10","2","1","0",,
"dumarjo01","Dumars","Joe","1996","East","NBA","1","10","3","0","1","1","1","0","0","0","0","4","1","0","0","4","1"
"dumarjo01","Dumars","Joe","1994","East","NBA","1","21","11",,,"0","6",,,,,"8","5","0","0",,
"dumarjo01","Dumars","Joe","1992","East","NBA","1","17","5",,,"2","4",,,,,"8","2","0","0",,"1"
"dumarjo01","Dumars","Joe","1991","East","NBA","1","17","4",,,"1","3",,,,,"7","2","0","0",,
"dumarjo01","Dumars","Joe","1990","East","NBA","1","15","2",,,"2","1",,,,,"4","1","0","0",,
"dumarjo01","Dumars","Joe","1989","East","NBA","1","18","9",,,"1","5",,,,,"4","3","2","1",,
"duncati01","Duncan","Tim","2003","West","NBA","1","26","14","2","11","13","5","1","0","2","2","11","6","4","2","0","0"
"duncati01","Duncan","Tim","2002","West","NBA","1","40","19","5","10","15","4","1","0","3","2","18","8","3","3","0","0"
"duncati01","Duncan","Tim","2001","West","NBA","1","29","14","3","11","14","2","0","2","3","1","11","7","0","0","0","0"
"duncati01","Duncan","Tim","2000","West","NBA","1","28","14","4","10","14","1","2","1","2","1","11","5","4","4","0","0"
"duncati01","Duncan","Tim","1999","West","NBA","1","33","24","7","7","14","4","1","1","2","3","14","12","0","0","0","0"
"duncati01","Duncan","Tim","1997","West","NBA","1","14","2","1","10","11","1","0","0","2","0","4","1","0","0","1","0"
"duncati01","Duncan","Tim","2009","West","NBA","1","13","3","1","3","4","0","2","0","3","1","4","1","2","1","0","0"
"duncati01","Duncan","Tim","2008","West","NBA","1","18","6","0","3","3","2","1","1","2","1","5","3","0","0","0","0"
"duncati01","Duncan","Tim","2007","West","NBA","1","22","4","5","4","9","1","1","1","4","1","7","2","0","0","1","0"
"duncati01","Duncan","Tim","2005","West","NBA","1","21","15","6","4","10","1","1","1","5","2","7","6","3","3","0","0"
"duncati01","Duncan","Tim","2004","West","NBA","1","17","15","2","7","9","2","0","0","2","0","10","7","1","0","1","1"
"duncati01","Duncan","Tim","2006","West","NBA","1","15","4","0","5","5","4","0","1","1","1","3","2","0","0","0","0"
"duranke01","Durant","Kevin","2009","West","NBA","1","20","15","1","4","5","0","0","0","2","0","14","7","0","0","3","1"
"eakinji01","Eakins","Jim","1973","East","ABA","1","21","2","0","4","4","4","2","3","0","2","4","1","0","0","0","0"
"eatonma01","Eaton","Mark","1988","West","NBA","1","9","0",,,"5","0",,,,,"0","0","0","0",,
"eddleth01","Eddleman","Dike","1951","West","NBA","1","26","2",,,"2","2",,,,,"3","1","0","0",,
"eddleth01","Eddleman","Dike","1950","West","NBA","1","0","7",,,"0","3",,,,,"9","2","5","3",,
"elliose01","Elliot","Sean","1992","West","NBA","1","15","5",,,"2","0",,,,,"6","1","4","3",,"0"
"elliose01","Elliott","Sean","1995","West","NBA","1","22","13",,,"5","2",,,,,"12","5","1","1",,
"ellisda01","Ellis","Dale","1988","West","NBA","1","26","27",,,"6","2",,,,,"16","12","2","2",,
"embrywa01","Embry","Wayne","1964","East","NBA","1","19","11",,,"4","0",,,,,"10","5","1","1",,
"embrywa01","Embry","Wayne","1963","East","NBA","1","21","13",,,"7","1",,,,,"14","6","1","1",,
"embrywa01","Embry","Wayne","1962","East","NBA","1","99",,,,,,,,,,,,,,,
"embrywa01","Embry","Wayne","1961","West","NBA","1","16","4",,,"4","1",,,,,"6","2","0","0",,
"embrywa01","Embry","Wayne","1960","West","NBA","1","8","4",,,"3","0",,,,,"4","2","0","0",,
"englial01","English","Alex","1988","West","NBA","1","29","16",,,"3","4",,,,,"13","8","0","0",,
"englial01","English","Alex","1987","West","NBA","1","22","10",,,"3","4",,,,,"10","5","0","0",,
"englial01","English","Alex","1986","West","NBA","1","13","0",,,"0","1",,,,,"6","0","0","0",,
"englial01","English","Alex","1985","West","NBA","1","16","16",,,"1","2",,,,,"12","8","0","0",,
"englial01","English","Alex","1984","West","NBA","1","14","0",,,"2","1",,,,,"3","0","0","0",,
"englial01","English","Alex","1983","West","NBA","1","19","13",,,"0","2",,,,,"8","6","1","1",,
"englial01","English","Alex","1982","West","NBA","1","23","14",,,"4","0",,,,,"14","7","1","0",,
"englial01","English","Alex","1981","West","NBA","1","12","4","2","3","5","1","2","0","1","2","6","2","0","0","0","0"
"ervinju01","Erving","Julius","1980","East","NBA","1","29","18",,,"3","2",,,,,"15","6","7","6",,
"ervinju01","Erving","Julius","1986","East","NBA","1","33","22",,,"4","5",,,,,"13","9","3","3",,
"ervinju01","Erving","Julius","1985","East","NBA","1","19","8",,,"4","2",,,,,"10","4","2","0",,
"ervinju01","Erving","Julius","1984","East","NBA","1","23","12",,,"4","3",,,,,"15","5","2","2",,
"ervinju01","Erving","Julius","1983","East","NBA","1","36","34",,,"8","5",,,,,"22","14","8","6",,
"ervinju01","Erving","Julius","1982","East","NBA","1","28","25",,,"6","3",,,,,"19","11","3","3",,
"ervinju01","Erving","Julius","1979","East","NBA","1","20","11",,,"5","2",,,,,"12","4","4","3",,
"ervinju01","Erving","Julius","1978","East","NBA","1","39","29",,,"8","5",,,,,"22","10","2","9",,
"ervinju01","Erving","Julius","1977","East","NBA","1","27","16",,,"8","3",,,,,"14","3","12","10",,
"ervinju01","Erving","Julius","1976","East","NBA","1","32","30",,,"12","3",,,,,"20","12","6","6",,
"ervinju01","Erving","Julius","1981","East","NBA","1","32","16","3","5","8","2","1","2","4","4","16","7","4","2","0","0"
"ervinju01","Erving","Julius","1971","East","ABA","1","25","20","2","4","6","3",,,"1","3","15","9","2","2","0","0"
"ervinju01","Erving","Julius","1972","East","ABA","1","30","22","1","4","5","1","0","1","0","4","16","8","8","6","0","0"
"ervinju01","Erving","Julius","1973","East","ABA","1","27","14","5","6","11","8","0","3","4","1","15","6","2","2","0","0"
"ervinju01","Erving","Julius","1974","East","ABA","1","27","21","3","4","7","7","2","1","3","4","12","6","10","8","1","1"
"ervinju01","Erving","Julius","1975","Allstars","ABA","1","25","23",,,"7","5",,,,"4","12","9","7","5","1","0"
"ewingpa01","Ewing","Patrick","1996","East","NBA","1","99",,,,,,,,,,,,,,,
"ewingpa01","Ewing","Patrick","1995","East","NBA","1","12","8",,,"3","1",,,,,"7","3","2","2",,
"ewingpa01","Ewing","Patrick","1994","East","NBA","1","22","10",,,"3","1",,,,,"7","4","2","2",,
"ewingpa01","Ewing","Patrick","1993","East","NBA","1","24","20",,,"8","1",,,,,"15","7","7","6",,
"ewingpa01","Ewing","Patrick","1992","East","NBA","1","25","15",,,"10","1",,,,,"11","7","1","1",,"0"
"ewingpa01","Ewing","Patrick","1991","East","NBA","1","17","10",,,"4","0",,,,,"7","4","5","2",,
"ewingpa01","Ewing","Patrick","1990","East","NBA","1","30","18",,,"10","0",,,,,"10","8","2","2",,
"ewingpa01","Ewing","Patrick","1989","East","NBA","1","27","12",,,"10","1",,,,,"9","5","2","2",,
"ewingpa01","Ewing","Patrick","1988","East","NBA","1","17","4",,,"6","2",,,,,"8","2","4","0",,
"ewingpa01","Ewing","Patrick","1987","East","NBA","1","16","9",,,"6","0",,,,,"8","4","1","1",,
"ewingpa01","Ewing","Patrick","1985","East","NBA","1","99",,,,,,,,,,,,,,,
"felixra01","Felix","Ray","1953","East","NBA","1","32","13",,,"11","1",,,,,"8","4","5","5",,
"finlemi01","Finley","Michael","2000","West","NBA","1","19","12","2","1","3","5","0","0","1","0","15","5","2","2","2","0"
"finlemi01","Finley","Michael","1999","West","NBA","1","10","11","0","1","1","0","0","0","1","0","6","5","0","0","2","1"
"floyder01","Floyd","Eric","1986","West","NBA","1","19","14",,,"5","1",,,,,"7","4","7","5",,
"fosteja01","Foster","James","1975","Denver","ABA","1","5","0",,,"1","0",,,,"1","3","0","0","0","0","0"
"foustla01","Foust","Larry","1950","West","NBA","1","0","2",,,"5","2",,,,,"6","1","0","0",,
"foustla01","Foust","Larry","1955","West","NBA","1","20","9",,,"4","0",,,,,"9","3","4","3",,
"foustla01","Foust","Larry","1954","West","NBA","1","24","7",,,"7","1",,,,,"10","3","1","1",,
"foustla01","Foust","Larry","1953","West","NBA","1","27","3",,,"15","0",,,,,"9","1","1","1",,
"foustla01","Foust","Larry","1952","West","NBA","1","18","10",,,"6","0",,,,,"7","5","0","0",,
"foustla01","Foust","Larry","1951","West","NBA","1","99",,,,,,,,,,,,,,,
"foustla01","Foust","Larry","1958","West","NBA","1","16","8",,,"9","0",,,,,"9","3","2","2",,
"foustla01","Foust","Larry","1957","West","NBA","1","13","10",,,"3","0",,,,,"4","1","8","8",,
"francst01","Francis","Steve","2003","West","NBA","1","23","13","1","3","4","4","0","0","1","1","9","6","0","0","2","1"
"francst01","Francis","Steve","2002","West","NBA","1","32","20","1","1","2","9","0","0","3","1","12","9","0","0","3","2"
"francst01","Francis","Steve","2001","West","NBA","1","18","3","1","1","2","3","2","0","2","1","8","1","2","1","1","0"
"fraziwa01","Frazier","Walt","1975","East","NBA","1","19","8",,,"2","3",,,,,"7","2","4","4",,
"fraziwa01","Frazier","Walt","1974","East","NBA","1","35","30",,,"5","2",,,,,"17","10","11","10",,
"fraziwa01","Frazier","Walt","1973","East","NBA","1","28","12",,,"2","5",,,,,"12","5","2","2",,
"fraziwa01","Frazier","Walt","1972","East","NBA","1","26","10",,,"6","2",,,,,"15","5","0","0",,
"fraziwa01","Frazier","Walt","1971","East","NBA","1","25","15",,,"3","5",,,,,"11","7","2","1",,
"fraziwa01","Frazier","Walt","1970","East","NBA","1","26","6",,,"6","5",,,,,"9","3","0","0",,
"fraziwa01","Frazier","Walt","1969","East","NBA","1","24","7",,,"3","4",,,,,"7","3","2","1",,
"freemdo01","Freeman","Donnie","1967","East","ABA","1","24","20","0","4","4","2",,,"2","3","13","8","6","4","0","0"
"freemdo01","Freeman","Donnie","1968","East","ABA","1","27","21","3","3","6","7",,,"4","6","13","7","7","7","0","0"
"freemdo01","Freeman","Donnie","1969","East","ABA","1","24","10",,,"4","5",,,,"2","16","4","3","2","0","0"
"freemdo01","Freeman","Donnie","1970","West","ABA","1","27","17","4","3","7","3",,,"4","3","12","6","8","5","0","0"
"freemdo01","Freeman","Donnie","1971","West","ABA","1","21","13","2","3","5","2",,,"3","1","8","3","8","7","0","0"
"freewo01","Free","Lloyd","1979","West","NBA","1","21","14",,,"3","5",,,,,"13","7","1","0",,
"fulksjo01","Fulks","Joe","1950","East","NBA","1","0","19",,,"7","3",,,,,"15","6","9","7",,
"fulksjo01","Fulks","Joe","1951","East","NBA","1","9","6",,,"5","2",,,,,"7","3","1","0",,
"gaborbi01","Gabor","Billy","1952","East","NBA","1","25","0",,,"5","2",,,,,"3","0","1","0",,
"gallaha01","Gallatin","Harry","1950","East","NBA","1","0","5",,,"5","2",,,,,"4","2","1","1",,
"gallaha01","Gallatin","Harry","1956","East","NBA","1","24","8",,,"11","1",,,,,"7","4","2","0",,
"gallaha01","Gallatin","Harry","1955","East","NBA","1","30","16",,,"5","2",,,,,"12","5","7","6",,
"gallaha01","Gallatin","Harry","1954","East","NBA","1","36","13",,,"14","3",,,,,"7","4","5","5",,
"gallaha01","Gallatin","Harry","1953","East","NBA","1","28","5",,,"18","3",,,,,"2","0","6","5",,
"gallaha01","Gallatin","Harry","1952","East","NBA","1","19","3",,,"3","2",,,,,"4","1","2","1",,
"gallaha01","Gallatin","Harry","1951","East","NBA","1","22","7",,,"9","3",,,,,"5","3","4","1",,
"garmadi01","Garmaker","Dick","1959","West","NBA","1","23","11",,,"4","3",,,,,"11","5","2","1",,
"garmadi01","Garmaker","Dick","1958","West","NBA","1","19","5",,,"2","1",,,,,"6","2","1","1",,
"garmadi01","Garmaker","Dick","1957","West","NBA","1","13","5",,,"6","1",,,,,"9","1","3","3",,
"garmadi01","Garmaker","Dick","1956","West","NBA","1","18","10",,,"7","1",,,,,"10","5","0","0",,
"garneke01","Garnett","Kevin","2003","West","NBA","1","29","12","3","4","7","6","2","1","1","0","14","6","0","0","1","0"
"garneke01","Garnett","Kevin","2002","West","NBA","1","41","37","1","8","9","3","5","1","4","3","24","17","3","3","0","0"
"garneke01","Garnett","Kevin","2001","West","NBA","1","24","14","6","6","12","2","2","0","0","1","15","7","0","0","1","0"
"garneke01","Garnett","Kevin","2000","West","NBA","1","27","14","1","3","4","4","1","3","2","0","12","7","0","0","0","0"
"garneke01","Garnett","Kevin","1999","West","NBA","1","35","24","3","7","10","5","1","1","0","1","19","10","4","4","1","0"
"garneke01","Garnett","Kevin","1997","West","NBA","1","21","12","1","3","4","2","2","1","3","0","11","6","0","0","1","0"
"garneke01","Garnett","Kevin","1996","West","NBA","1","18","6","1","8","9","1","0","1","0","2","7","1","4","4","0","0"
"garneke01","Garnett","Kevin","2009","East","NBA","1","13","4","0","3","3","2","0","1","2","0","4","2","0","0","0","0"
"garneke01","Garnett","Kevin","2008","East","NBA","1","19","12","2","2","4","2","0","0","2","0","5","5","2","2","0","0"
"garneke01","Garnett","Kevin","2005","West","NBA","1","16","2","2","7","9","4","1","0","2","1","9","1","0","0","0","0"
"garneke01","Garnett","Kevin","2006","West","NBA","1","14","7","4","2","6","4","1","0","2","1","8","3","2","1","0","0"
"garneke01","Garnett","Kevin","2004","West","NBA","1","16","10","0","3","3","2","0","0","2","2","8","5","1","0","0","0"
"gasolpa01","Gasol","Pau","2005","West","NBA","1","14","0","6","6","12","1","0","0","1","1","3","0","0","0","0","0"
"gasolpa01","Gasol","Pau","2008","West","NBA","1","17","14","2","6","8","1","1","1","0","2","7","5","4","4","0","0"
"gasolpa01","Gasol","Pau","2009","West","NBA","1","20","13","2","4","6","0","1","0","0","3","9","5","3","3","0","0"
